Amps	Volts
2.524452583	3.76722362
2.524376288	3.76478218
2.524452583	3.76256962
2.524528878	3.76035706
2.524528878	3.75852598
2.524452583	3.75654231
2.524376288	3.75486381
2.524376288	3.75303273
0	3.82757305
0	3.97695888
0	3.97924773
0	3.98016327
0	3.98062104
0	3.98092622
0	3.9812314
0	3.98161288
0	3.98191806
0	3.98207065
0	3.98237583
0	3.98252842
0	3.98275731
0	3.9828336
0	3.98306249
0	3.98306249
0	3.98329137
0	3.98336767
0	3.98344396
0	3.98352026
0	3.98359655
0	3.98367285
0	3.98382544
0	3.98382544
0	3.98390173
0	3.98405432
0	3.98405432
0	3.98420691
0	3.98420691
0	3.9844358
0	3.98451209
0	3.98466468
0	3.98474098
0	3.98481727
0	3.98466468
0	3.98504616
0	3.98496986
0	3.98504616
0	3.98512245
0	3.98519875
0	3.98527504
0	3.98527504
0	3.98527504
0	3.98542763
0	3.98550393
0	3.98558022
0	3.98565652
0	3.98573281
0	3.98573281
0	3.9859617
0	3.98603799
0	3.9859617
0	3.9859617
0	3.98611429
0	3.9859617
0	3.98611429
0	3.98626688
0	3.98619059
0	3.98641947
0	3.98641947
0	3.98649577
0.506752117	3.95933471
0.504921035	3.92751965
0.504921035	3.92141604
0.50499733	3.91706722
0.504921035	3.91371023
0.50484474	3.9110399
0.50484474	3.90875105
0.50484474	3.90592813
0.504921035	3.90379187
0.50484474	3.90188449
0.505073625	3.90028229
0.504921035	3.89875639
0.50499733	3.89669642
0.50484474	3.89509422
0.50499733	3.89379721
0.504921035	3.89265278
0.50499733	3.89097429
0.50499733	3.88960098
0.50484474	3.88853285
0.50484474	3.88754101
0.50484474	3.8860914
0.50499733	3.88471809
0.504921035	3.88364996
0.504921035	3.88258183
0.504921035	3.88181888
0.50484474	3.88052186
0.50484474	3.87922484
0.50484474	3.8783856
0.50499733	3.87754635
0.50499733	3.8767071
0.50484474	3.87533379
0.50484474	3.87449454
0.504921035	3.873579
0.50499733	3.87296864
0.50484474	3.87190051
0.50484474	3.87083238
0.504921035	3.86984054
0.50484474	3.86915389
0.50499733	3.86846723
0.504768444	3.8673228
0.504921035	3.86625467
0.504921035	3.86549172
0.50484474	3.86495766
0.50484474	3.86419471
0.50484474	3.86320287
0.50499733	3.86228733
0.504921035	3.86175326
0.504921035	3.86106661
0.504921035	3.86007477
0.50484474	3.85908293
0.50484474	3.85847257
0.504921035	3.85778592
0.50484474	3.85717556
0.50499733	3.85618372
0.50499733	3.85526818
0.504768444	3.85465782
0.505073625	3.85420005
0.50499733	3.85351339
0.504768444	3.85244526
0.50484474	3.85214008
0	3.86747539
0	3.9111162
0	3.91409171
0	3.9156939
0	3.91683833
0	3.91767758
0	3.91813535
0	3.918822
0	3.91935607
0	3.91973754
0	3.92019532
0	3.92072938
0	3.92095827
0	3.92133974
0	3.92179751
0	3.92210269
0	3.92233158
0	3.92256046
0	3.92278935
0	3.92309453
0	3.92317082
0	3.92347601
0	3.9236286
0	3.92385748
0	3.92408637
0	3.92416266
0	3.92431525
0	3.92439155
0	3.92469673
0	3.92492561
0	3.92492561
0	3.92500191
0	3.9251545
0	3.92530709
0	3.92538338
0	3.92561227
0	3.92576486
0	3.92584115
0	3.92599374
0	3.92607004
0	3.92607004
0	3.92629892
0	3.92637522
0	3.92645151
0	3.9266041
0	3.92652781
0	3.92675669
0	3.92683299
0	3.92683299
0	3.92690929
0	3.92698558
0	3.92713817
0	3.92713817
0	3.92729076
0	3.92736706
0	3.92744335
0	3.92744335
0	3.92759594
0	3.92759594
0	3.92767224
0	3.92774853
0	3.92774853
0	3.92774853
0	3.92790112
0	3.92790112
0	3.92790112
0	3.9282063
0	3.9282063
0	3.9282063
0	3.92835889
0	3.9282826
0	3.9282826
0	3.92835889
0	3.92843519
0	3.92858778
0	3.92858778
0	3.92851148
0	3.92858778
0	3.92874037
0	3.92874037
0	3.92889296
0	3.92881666
0	3.92896925
0	3.92904555
0	3.92896925
0	3.92904555
0	3.92912184
0	3.92912184
0	3.92912184
0	3.92927443
0	3.92919814
0	3.92919814
0	3.92935073
0	3.92935073
0	3.92927443
0	3.92935073
0	3.92950332
0	3.92957961
0	3.92957961
0	3.92957961
0	3.92957961
0	3.9297322
0	3.92957961
0	3.9298085
0	3.9297322
0	3.92988479
0	3.92988479
0	3.9298085
0	3.93003738
0	3.92996109
0	3.92996109
0	3.92996109
0	3.93011368
0	3.93003738
0	3.93011368
0	3.93003738
0	3.93026627
0	3.93018997
0	3.93018997
0	3.93026627
0	3.93026627
0	3.93026627
2.524986648	3.80918593
2.525597009	3.79659724
2.524681468	3.78660258
2.524223697	3.77882048
2.524757763	3.77210651
2.524376288	3.76653696
2.525139239	3.76165408
2.524528878	3.75745785
2.524834058	3.75394827
2.524605173	3.73579004
2.524528878	3.72747387
2.524528878	3.723888
2.524605173	3.72205692
2.524528878	3.72083619
2.524452583	3.71999695
2.524528878	3.71931029
2.524528878	3.71869993
2.524605173	3.71824216
2.524376288	3.71801328
2.524452583	3.71473259
2.524452583	3.71206226
2.524452583	3.7098497
2.524528878	3.70786603
2.524605173	3.70595865
2.524376288	3.70435645
2.524605173	3.70267796
2.524528878	3.70115206
2.524528878	3.69977874
0	3.7738613
0	3.92423896
0	3.92652781
0	3.92713817
0	3.92751965
0	3.92759594
0	3.92774853
0	3.92797742
0	3.92813001
0	3.92813001
0	3.9282826
0	3.9282826
0	3.92835889
0	3.92843519
0	3.92843519
0	3.92858778
0	3.92858778
0	3.92866407
0	3.92881666
0	3.92896925
0	3.92896925
0	3.92889296
0	3.92896925
0	3.92904555
0	3.92912184
0	3.92904555
0	3.92904555
0	3.92912184
0	3.92919814
0	3.92927443
0	3.92927443
0	3.92919814
0	3.92927443
0	3.92935073
0	3.92942702
0	3.92950332
0	3.92942702
0	3.92942702
0	3.92950332
7.62951E-05	3.92957961
0	3.92957961
0	3.92950332
0	3.92965591
0	3.92965591
0	3.92965591
0	3.92965591
0	3.9297322
0	3.9298085
0	3.92965591
0	3.9297322
0	3.9297322
0	3.9298085
0	3.92988479
0	3.9298085
0	3.92996109
0	3.9298085
0	3.9298085
0	3.92996109
0	3.92996109
0	3.92988479
0	3.93003738
0.506370642	3.90264744
0.50484474	3.87167163
0.504921035	3.86701762
0.50484474	3.86358434
0.50484474	3.8611429
0.504692149	3.85923552
0.50484474	3.85786221
0.50499733	3.85626001
0.504921035	3.85473411
0.504921035	3.85358968
0.505073625	3.85236896
0.504921035	3.85137713
0.504921035	3.84985122
0.50484474	3.8487068
0.50499733	3.84779126
0.504921035	3.84702831
0.504921035	3.84596017
0.504768444	3.84481575
0.504692149	3.8439765
0.50484474	3.84321355
0.504921035	3.84252689
0.50484474	3.84138247
0.504921035	3.84046693
0.504921035	3.83978027
0.504921035	3.83916991
0.504921035	3.83848325
0.50484474	3.83733883
0.50484474	3.83649958
0.504921035	3.83581292
0.504921035	3.83535515
0.50484474	3.83451591
0.504921035	3.83360037
0.504921035	3.83291371
0.50484474	3.83230335
0.504921035	3.83176928
0.504921035	3.83093004
0.50499733	3.83009079
0.50484474	3.82955673
0.504768444	3.82902266
0.50484474	3.82825971
0.50484474	3.82726787
0.504921035	3.82673381
0.504921035	3.82627604
0.504768444	3.82566567
0.50499733	3.82475013
0.504921035	3.8237583
0.50484474	3.82322423
0.50499733	3.82291905
0.504768444	3.82238499
0.504768444	3.82139315
0.50484474	3.82070649
0.504692149	3.82009613
0.504768444	3.81971466
0.50484474	3.81918059
0.504768444	3.81818875
0.50499733	3.8175021
0.504921035	3.81696803
0.504921035	3.81658656
0.504921035	3.81605249
0.505073625	3.81567102
0	3.83100633
0	3.8751812
0	3.87815671
0	3.87953002
0	3.88029297
0	3.88120851
0	3.88166629
0	3.88220035
0	3.88258183
0	3.8830396
0	3.88342107
0	3.88387884
0	3.88410773
0	3.88433661
0	3.8845655
0	3.88487068
0	3.88509957
0	3.88525216
0	3.88555734
0	3.88578622
0	3.88586252
0	3.88601511
0	3.8861677
0	3.88639658
0	3.88639658
0	3.88662547
0	3.88662547
0	3.88677806
0	3.88700694
0	3.88708324
0	3.88708324
0	3.88731212
0	3.88723583
0	3.88746471
0	3.8876173
0	3.8876173
0	3.88776989
0	3.88784619
0	3.88799878
0	3.88807507
0	3.88807507
0	3.88815137
0	3.88815137
0	3.88838025
0	3.88845655
0	3.88838025
0	3.88853285
0	3.88845655
0	3.88860914
0	3.88860914
0	3.88876173
0	3.88868544
0	3.88876173
0	3.88883803
0	3.88891432
0	3.88883803
0	3.88891432
0	3.88891432
0	3.88891432
0	3.88906691
0	3.88899062
0	3.88906691
0	3.88914321
0	3.88914321
0	3.88914321
0	3.88914321
0	3.8892195
0	3.8892195
0	3.8892958
0	3.88937209
0	3.88937209
0	3.88937209
0	3.88952468
0	3.88944839
0	3.88952468
0	3.88960098
0	3.88967727
0	3.88967727
0	3.88967727
0	3.88975357
0	3.88975357
0	3.88982986
0	3.88967727
0	3.88982986
0	3.88975357
0	3.88982986
0	3.88990616
0	3.88990616
0	3.88990616
0	3.88998245
0	3.88990616
7.62951E-05	3.88998245
0	3.88998245
0	3.89005875
0	3.89005875
0	3.88998245
0	3.89005875
0	3.89013504
0	3.89013504
0	3.89005875
0	3.89005875
0	3.89013504
0	3.89028763
0	3.89028763
0	3.89021134
0	3.89028763
0	3.89028763
0	3.89036393
0	3.89028763
0	3.89036393
0	3.89036393
0	3.89028763
0	3.89036393
0	3.89036393
0	3.89051652
0	3.89036393
0	3.89044022
0	3.89036393
0	3.89036393
0	3.89044022
0	3.89051652
0	3.89036393
2.525291829	3.76974136
2.525597009	3.75646601
2.524681468	3.74608988
2.524834058	3.73823148
2.523994812	3.73136492
2.524834058	3.72579538
2.524910353	3.72083619
2.524376288	3.71641108
2.524834058	3.7129015
2.524528878	3.69382773
2.524528878	3.68497749
2.524528878	3.68116274
2.524376288	3.67917906
2.524452583	3.67795834
2.524757763	3.67719539
2.524528878	3.67643244
2.524452583	3.67574578
2.524605173	3.67528801
2.524528878	3.67513542
2.524528878	3.67162585
2.524452583	3.66903182
2.524223697	3.66697185
2.524452583	3.66498817
2.524681468	3.66315709
2.524376288	3.66170748
2.524605173	3.66018158
2.524528878	3.65865568
2.524528878	3.65751125
0	3.73136492
0	3.88548104
0	3.8876173
7.62951E-05	3.88807507
0	3.88838025
0	3.88853285
0	3.88868544
0	3.88868544
0	3.88876173
0	3.88883803
0	3.88883803
0	3.88899062
0	3.88899062
0	3.88891432
0	3.88906691
0	3.88906691
0	3.88906691
0	3.88914321
0	3.8892195
0	3.8892195
0	3.8892195
0	3.88914321
0	3.88937209
0	3.8892195
0	3.8892195
0	3.8892958
0	3.8892195
0	3.8892195
0	3.88937209
0	3.88937209
0	3.88944839
0	3.88937209
0	3.88952468
0	3.88952468
0	3.88944839
0	3.88944839
0	3.88960098
0	3.88960098
7.62951E-05	3.88952468
0	3.88944839
0	3.88960098
0	3.88967727
0	3.88960098
0	3.88952468
0	3.88982986
0	3.88967727
0	3.88960098
0	3.88975357
0	3.88967727
0	3.88975357
0	3.88982986
0	3.88975357
0	3.88975357
0	3.88982986
0	3.88982986
0	3.88990616
0	3.88982986
0	3.88990616
0	3.88982986
0	3.88982986
0	3.88990616
0.506752117	3.86243992
0.504921035	3.83108263
0.50484474	3.82673381
0.50499733	3.82421607
0.505073625	3.82238499
0.504921035	3.82108797
0.50484474	3.81940948
0.50484474	3.81818875
0.505073625	3.81727321
0.504921035	3.81643397
0.504921035	3.81559472
0.504921035	3.8142977
0.504921035	3.81330587
0.504921035	3.8127718
0.504768444	3.81208515
0.50484474	3.8111696
0.504921035	3.81017777
0.504921035	3.80949111
0.504921035	3.80895705
0.504921035	3.80842298
0.504768444	3.80727855
0.504921035	3.8065919
0.504921035	3.80605783
0.504921035	3.80552377
0.50499733	3.80460822
0.50484474	3.80392157
0.50499733	3.80315862
0.504921035	3.80285344
0.50499733	3.80231937
0.504921035	3.80125124
0.504768444	3.80048829
0.50484474	3.79995422
0.50484474	3.79957275
0.504921035	3.79903868
0.50499733	3.79804685
0.505073625	3.79736019
0.504921035	3.79690242
0.50484474	3.79644465
0.50499733	3.79575799
0.505073625	3.79499504
0.50484474	3.79438468
0.50484474	3.7940032
0.504921035	3.79369802
0.504768444	3.79270619
0.50484474	3.79201953
0.504921035	3.79156176
0.504921035	3.79125658
0.50484474	3.79079881
0.50499733	3.78973068
0.50484474	3.78919661
0.50484474	3.78881514
0.504921035	3.78843366
0.504768444	3.78759442
0.504921035	3.78698405
0.50484474	3.78644999
0.504921035	3.7862211
0.504921035	3.78568704
0.50499733	3.78492409
0.504921035	3.78431373
0.50484474	3.78423743
0	3.79934386
0	3.84504463
0	3.84809644
0	3.84939345
0	3.8502327
0	3.85099565
0	3.85160601
0	3.85198749
0	3.85236896
0	3.85282673
0	3.8532845
0	3.85358968
0	3.85397116
0	3.85412375
0	3.85427634
0	3.85458152
0	3.85481041
0	3.85503929
0	3.85526818
0	3.85542077
0	3.85557336
0	3.85580224
0	3.85595483
0	3.85610742
0	3.85618372
0	3.85626001
0	3.8564126
0	3.85656519
0	3.85664149
0	3.85679408
0	3.85694667
0	3.85694667
0	3.85702296
0	3.85725185
0	3.85717556
0	3.85740444
0	3.85732815
0	3.85748074
0	3.85763333
0	3.85755703
0	3.85778592
0	3.85786221
0	3.85786221
0	3.8580148
0	3.8580911
0	3.8580148
0	3.85816739
0	3.85816739
0	3.85831998
0	3.85839628
0	3.85847257
0	3.85854887
0	3.85862516
0	3.85854887
0	3.85854887
0	3.85862516
0	3.85862516
0	3.85870146
0	3.85877775
0	3.85870146
0	3.85885405
0	3.85870146
0	3.85893034
0	3.85893034
0	3.85893034
0	3.85893034
0	3.85893034
0	3.85900664
0	3.85908293
0	3.85900664
0	3.85908293
0	3.85915923
0	3.85908293
0	3.85915923
0	3.85915923
0	3.85923552
0	3.85923552
0	3.85923552
0	3.85923552
0	3.85931182
0	3.85931182
0	3.85938811
0	3.8595407
0	3.85938811
0	3.85946441
0	3.85946441
0	3.8595407
0	3.8595407
0	3.859617
0	3.859617
0	3.8595407
0	3.859617
0	3.85969329
0	3.85969329
0	3.85976959
0	3.85969329
0	3.85984588
0	3.85984588
0	3.85976959
0	3.85976959
0	3.85976959
0	3.85969329
0	3.85984588
0	3.85992218
0	3.85984588
0	3.85992218
0	3.85992218
0	3.85999847
0	3.85999847
0	3.86007477
0	3.85992218
0	3.85999847
0	3.85999847
0	3.86015106
0	3.85999847
0	3.85999847
0	3.86015106
0	3.86015106
0	3.86007477
0	3.86007477
0	3.86022736
0	3.86022736
2.525062944	3.73922332
2.525597009	3.72610056
2.524605173	3.71572442
2.524986648	3.70740826
2.524299992	3.7004654
2.524605173	3.69466697
2.524452583	3.6894789
2.524605173	3.68535897
2.525062944	3.68131533
2.524452583	3.6614023
2.524528878	3.65186542
2.524605173	3.64782177
2.524528878	3.64568551
2.524452583	3.64438849
2.524605173	3.64339666
2.524452583	3.64255741
2.524605173	3.64217594
2.524528878	3.64156558
2.524299992	3.64148928
2.524452583	3.63790341
2.524452583	3.63546197
2.524528878	3.63302052
2.524605173	3.63118944
2.524452583	3.62951095
2.524528878	3.62798505
2.524452583	3.62638285
2.524528878	3.62516213
2.524605173	3.62386511
0	3.6974136
0	3.85542077
0	3.85740444
0	3.8580911
0	3.85831998
0	3.85847257
0	3.85854887
0	3.85870146
0	3.85870146
0	3.85877775
0	3.85870146
0	3.85877775
0	3.85885405
0	3.85893034
0	3.85893034
0	3.85893034
0	3.85900664
0	3.85900664
0	3.85908293
0	3.85908293
0	3.85923552
0	3.85908293
0	3.85923552
0	3.85915923
0	3.85923552
0	3.85931182
0	3.85923552
0	3.85923552
0	3.85923552
0	3.85938811
7.62951E-05	3.85938811
0	3.85931182
0	3.85923552
0	3.85931182
0	3.85931182
0	3.85938811
0	3.85938811
0	3.85938811
0	3.85938811
0	3.85946441
0	3.8595407
0	3.8595407
0	3.8595407
0	3.8595407
0	3.85938811
0	3.8595407
0	3.8595407
0	3.85946441
0	3.8595407
0	3.859617
0	3.8595407
0	3.8595407
0	3.85946441
0	3.859617
0	3.8595407
0	3.859617
0	3.859617
0	3.859617
0	3.85969329
0	3.8595407
0	3.85976959
0.506294347	3.83192187
0.504921035	3.79980163
0.50499733	3.79613947
0.504921035	3.79346914
0.50499733	3.79148547
0.50484474	3.79018845
0.504615854	3.78919661
0.504921035	3.78820478
0.504921035	3.78698405
0.504921035	3.78591592
0.50484474	3.78507668
0.504921035	3.78446632
0.50484474	3.78362707
0.50484474	3.78255894
0.504921035	3.78171969
0.50484474	3.78126192
0.50514992	3.78057527
0.50499733	3.77988861
0.50484474	3.77897307
0.504921035	3.77805753
0.504615854	3.77767605
0.50484474	3.77714199
0.50499733	3.77630274
0.504768444	3.7753872
0.50484474	3.77500572
0.50484474	3.77447166
0.50499733	3.77401389
0.50484474	3.77317464
0.50499733	3.77241169
0.50499733	3.77180133
0.50484474	3.77149615
0.504768444	3.77111467
0.50484474	3.77019913
0.504768444	3.76958877
0.504921035	3.7690547
0.50484474	3.76874952
0.504768444	3.76813916
0.504921035	3.76729992
0.504921035	3.76684215
0.504768444	3.76646067
0.504921035	3.7660029
0.504768444	3.76531624
0.504921035	3.76462959
0.504692149	3.76409552
0.504921035	3.76371405
0.504921035	3.76325628
0.504768444	3.76256962
0.50484474	3.76195926
0.50484474	3.76142519
0.504768444	3.76112001
0.504921035	3.76081483
0.50484474	3.76005188
0.504921035	3.75928893
0.504921035	3.75898375
0.504921035	3.75860227
0.504692149	3.7581445
0.50484474	3.75738155
0.50499733	3.75684749
0.504921035	3.75654231
0.505073625	3.75646601
0	3.77164874
0	3.81872282
0	3.82154574
0	3.82299535
0	3.82391089
0	3.82467384
0	3.8252079
0	3.82581827
0	3.82635233
0	3.8268101
0	3.82719158
0	3.82749676
0	3.82787823
0	3.82818341
0	3.82856489
0	3.82871748
0	3.82909895
0	3.82925154
0	3.82940414
0	3.82970932
0	3.8299382
0	3.83009079
0	3.83031968
0	3.83047227
0	3.83070115
0	3.83093004
0	3.83093004
0	3.83115892
0	3.83115892
0	3.83131151
0	3.8314641
0	3.83161669
0	3.83176928
0	3.83184558
0	3.83192187
0	3.83199817
0	3.83215076
0	3.83222705
0	3.83222705
0	3.83237964
0	3.83253223
0	3.83253223
0	3.83260853
0	3.83268482
0	3.83276112
0	3.83283742
0	3.83283742
0	3.8330663
0	3.8331426
0	3.83321889
0	3.83321889
0	3.83321889
0	3.83329519
0	3.83329519
0	3.83344778
0	3.83360037
0	3.83352407
0	3.83367666
0	3.83367666
0	3.83367666
0	3.83367666
0	3.83360037
0	3.83375296
0	3.83390555
0	3.83382925
0	3.83390555
0	3.83382925
0	3.83390555
0	3.83398184
0	3.83413443
0	3.83413443
0	3.83421073
0	3.83413443
0	3.83421073
0	3.83428702
0	3.83421073
0	3.83436332
0	3.83436332
0	3.83436332
0	3.83436332
0	3.83428702
0	3.83436332
0	3.83443961
0	3.83443961
0	3.83451591
0	3.8345922
0	3.83451591
0	3.8345922
7.62951E-05	3.8346685
0	3.83451591
0	3.8345922
0	3.8346685
0	3.83474479
0	3.83482109
0	3.83474479
0	3.83474479
0	3.83489738
0	3.83489738
0	3.83489738
0	3.83489738
0	3.83489738
0	3.83482109
0	3.83489738
0	3.83489738
0	3.83497368
0	3.83512627
0	3.83504997
0	3.83512627
0	3.83504997
0	3.83520256
0	3.83520256
7.62951E-05	3.83512627
0	3.83520256
0	3.83527886
0	3.83520256
0	3.83512627
0	3.83527886
0	3.83520256
0	3.83520256
0	3.83527886
0	3.83550774
0	3.83543145
2.525062944	3.71412222
2.525444419	3.70069429
2.524834058	3.69008927
2.524986648	3.6816968
2.524147402	3.67460136
2.524528878	3.66857404
2.525215534	3.6630808
2.523613336	3.65865568
2.525062944	3.65453574
2.524528878	3.63309682
2.524605173	3.62264439
2.524376288	3.61806668
2.524528878	3.61570153
2.524528878	3.61425193
2.524528878	3.61318379
2.524528878	3.61249714
2.524376288	3.61196307
2.524452583	3.61142901
2.524452583	3.6115053
2.524452583	3.60769055
2.524452583	3.60509651
2.524528878	3.60311284
2.524605173	3.60097658
2.524605173	3.59929808
2.524528878	3.59769589
2.524452583	3.59632258
2.524376288	3.59487297
2.524528878	3.59365225
0	3.66727703
0	3.83062486
0	3.83245594
0	3.83321889
0	3.83352407
0	3.83360037
0	3.83375296
0	3.83382925
0	3.83382925
0	3.83398184
0	3.83398184
0	3.83405814
0	3.83405814
0	3.83405814
0	3.83421073
0	3.83421073
0	3.83421073
0	3.83421073
0	3.83428702
7.62951E-05	3.83436332
0	3.83428702
0	3.83436332
0	3.83443961
0	3.83436332
0	3.83443961
0	3.83443961
0	3.8345922
0	3.83451591
0	3.83451591
0	3.8345922
0	3.8345922
0	3.8346685
0	3.83474479
0	3.8346685
0	3.8346685
0	3.83474479
0	3.83482109
0	3.8346685
0	3.8346685
0	3.83474479
0	3.83474479
0	3.83489738
0	3.83482109
0	3.83482109
0	3.83482109
7.62951E-05	3.83482109
0	3.83497368
0	3.83489738
0	3.83489738
0	3.83482109
7.62951E-05	3.83474479
0	3.83482109
0	3.83489738
0	3.83489738
0	3.83489738
0	3.83497368
0	3.83489738
0	3.83489738
0	3.83497368
0	3.83497368
0	3.83504997
0.506523232	3.80727855
0.50484474	3.77363241
0.505073625	3.77004654
0.50484474	3.76768139
0.50484474	3.76546883
0.50499733	3.76401923
0.504921035	3.7628748
0.504921035	3.76188296
0.50499733	3.76089113
0.504768444	3.75959411
0.504921035	3.75875486
0.50499733	3.75791562
0.50499733	3.75745785
0.50499733	3.75638972
0.50484474	3.75532158
0.504921035	3.75471122
0.504921035	3.75402457
0.504921035	3.75341421
0.50499733	3.75257496
0.504921035	3.75181201
0.50499733	3.75120165
0.504768444	3.75082017
0.50499733	3.75013352
0.50499733	3.74929427
0.50484474	3.74868391
0.504921035	3.74814984
0.50499733	3.74776837
0.504921035	3.74685283
0.504921035	3.74624247
0.504921035	3.7457847
0.50484474	3.74540322
0.504921035	3.74479286
0.505073625	3.74402991
0.50484474	3.74334325
0.504768444	3.74296178
0.50484474	3.74280919
0.504921035	3.74196994
0.504768444	3.74128328
0.504921035	3.7409781
0.50484474	3.74052033
0.505073625	3.73998627
0.504768444	3.73922332
0.504768444	3.73884184
0.504921035	3.73846036
0.50484474	3.73807889
0.50499733	3.73746853
0.504921035	3.73685817
0.504921035	3.73647669
0.50484474	3.73617151
0.504921035	3.73579004
0.504692149	3.73495079
0.504921035	3.73449302
0.50499733	3.73403525
0.504768444	3.73380636
0.504921035	3.7332723
0.504768444	3.73258564
0.504921035	3.73212787
0.504768444	3.73189899
0.50484474	3.7315938
0.504921035	3.73136492
0	3.74631876
0	3.79591058
0	3.79865721
0	3.80010681
0	3.80094606
0	3.80170901
0	3.80247196
0	3.80300603
0	3.80354009
0	3.80407416
0	3.80453193
0	3.80483711
0	3.80529488
0	3.80560006
0	3.80598154
0	3.80636301
0	3.8065919
0	3.80682078
0	3.80704967
0	3.80735485
0	3.80773632
0	3.80781262
0	3.8081178
0	3.80842298
0	3.80865187
0	3.80880446
0	3.80888075
0	3.80910964
0	3.80926223
0	3.80949111
0	3.80956741
0	3.80972
0	3.80979629
0	3.81010147
0	3.81017777
0	3.81048295
0	3.81055924
0	3.81071183
0	3.81071183
0	3.81094072
0	3.81094072
0	3.81101701
0	3.8112459
0	3.8112459
0	3.81132219
0	3.81132219
0	3.81155108
0	3.81155108
0	3.81162737
0	3.81177996
0	3.81193256
0	3.81193256
0	3.81200885
0	3.81200885
0	3.81223774
0	3.81223774
0	3.81239033
0	3.81223774
0	3.81246662
0	3.81261921
0	3.81261921
0	3.81239033
0	3.81261921
0	3.8128481
0	3.8128481
0	3.8128481
0	3.81292439
0	3.81307698
0	3.81307698
0	3.81307698
0	3.81307698
0	3.81315328
0	3.81322957
0	3.81322957
0	3.81330587
0	3.81330587
0	3.81338216
0	3.81345846
0	3.81345846
0	3.81353475
0	3.81353475
0	3.81368734
0	3.81361105
0	3.81376364
0	3.81376364
0	3.81368734
0	3.81383993
0	3.81376364
0	3.81383993
0	3.81391623
0	3.81399252
0	3.81399252
0	3.81414511
0	3.81406882
0	3.81406882
0	3.81422141
0	3.81422141
0	3.8142977
0	3.81422141
0	3.81422141
0	3.8142977
0	3.8142977
0	3.814374
0	3.814374
0	3.81445029
0	3.81445029
0	3.81445029
0	3.81445029
0	3.81452659
0	3.81460288
0	3.81460288
0	3.81452659
0	3.81460288
0	3.81460288
0	3.81467918
0	3.81467918
0	3.81475547
0	3.81467918
0	3.81475547
0	3.81483177
0	3.81467918
0	3.81498436
2.525062944	3.69344625
2.525520714	3.67986572
2.525062944	3.66918441
2.524528878	3.66041047
2.524299992	3.65293355
2.524910353	3.64660105
2.524605173	3.6411841
2.524452583	3.63668269
2.524910353	3.63202869
2.524528878	3.60914015
2.524376288	3.59739071
2.524605173	3.59220264
2.524376288	3.58960861
2.524605173	3.588159
2.524528878	3.58693828
2.524528878	3.58602274
2.524452583	3.58541238
2.524452583	3.58472572
2.524528878	3.58457313
2.524376288	3.58083467
2.524299992	3.57824063
2.524452583	3.57618067
2.524528878	3.57427329
2.524528878	3.57244221
2.524452583	3.5709926
2.524452583	3.56954299
2.524452583	3.56824598
2.524681468	3.56694896
0	3.64026856
0	3.81017777
0	3.81216144
0	3.8127718
0	3.81307698
0	3.81322957
0	3.81330587
0	3.81338216
0	3.81338216
0	3.81353475
0	3.81345846
0	3.81353475
0	3.81353475
0	3.81376364
0	3.81376364
0	3.81368734
0	3.81383993
0	3.81376364
0	3.81383993
0	3.81399252
0	3.81391623
0	3.81399252
0	3.81391623
0	3.81399252
0	3.81399252
0	3.81406882
0	3.81414511
0	3.81414511
0	3.81422141
0	3.81414511
0	3.81422141
0	3.81414511
0	3.8142977
0	3.8142977
0	3.814374
0	3.814374
0	3.81445029
0	3.814374
0	3.81445029
0	3.8142977
0	3.81445029
0	3.81445029
0	3.81452659
0	3.81452659
0	3.81445029
0	3.81445029
0	3.81445029
0	3.81452659
0	3.81452659
0	3.81460288
0	3.81460288
0	3.81460288
0	3.81452659
0	3.81460288
0	3.81460288
0	3.81460288
0	3.81460288
0	3.81467918
0	3.81475547
0	3.81460288
0	3.81460288
0.504539559	3.78446632
0.504921035	3.75089647
0.504921035	3.7472343
0.50484474	3.74502174
0.504615854	3.74319066
0.504768444	3.74143587
0.50484474	3.74013886
0.504921035	3.73907073
0.50484474	3.73830777
0.50484474	3.73723964
0.50499733	3.73609522
0.50499733	3.73495079
0.505073625	3.73426413
0.50484474	3.73350118
0.504768444	3.73273823
0.504921035	3.7317464
0.50484474	3.73083085
0.50484474	3.73022049
0.50514992	3.72976272
0.50484474	3.72899977
0.50484474	3.72808423
0.504921035	3.72739757
0.504921035	3.72686351
0.504921035	3.72632944
0.504921035	3.72564279
0.504768444	3.72480354
0.504921035	3.72419318
0.505073625	3.7238117
0.504921035	3.72335393
0.504768444	3.72281987
0.504921035	3.72198062
0.50484474	3.72159915
0.50499733	3.72114137
0.504768444	3.72091249
0.50499733	3.72014954
0.50499733	3.71946288
0.504768444	3.71900511
0.504921035	3.71862364
0.504921035	3.71839475
0.50484474	3.71786069
0.504921035	3.71702144
0.504768444	3.71656367
0.504768444	3.71625849
0.504692149	3.7160296
0.504921035	3.71557183
0.50484474	3.71480888
0.50484474	3.71442741
0.50484474	3.71412222
0.50484474	3.71374075
0.504921035	3.71343557
0.50484474	3.71267262
0.50484474	3.71221485
0.50499733	3.71190967
0.504921035	3.71175708
0.50484474	3.71129931
0.504921035	3.71061265
0.50499733	3.71023117
0.504921035	3.70992599
0.50484474	3.70962081
0.50484474	3.70962081
0	3.72457465
0	3.77706569
0	3.77965972
0	3.78095674
0	3.78179599
